variable,mean,median,10%,90%,feature,type,player_id,player_name,last_name,first_name,handed,birth_date,position_group,primary_position
beta[1339],0.031968612969201456,0.03649393252729364,-1.8398352260444881,1.9327611106801352,a4fe9cde-2b89-7e99-5181-d8855c55e821_PP,PP,a4fe9cde-2b89-7e99-5181-d8855c55e821,"Crevier, Louis",Crevier,Louis,R,2001-05-04,D,D
beta[1340],-0.20681233252502068,-0.21582447622195827,-1.890853074292709,1.485599946724502,c5bb348a-a28c-3c1a-4f75-6eda7f448443_PP,PP,c5bb348a-a28c-3c1a-4f75-6eda7f448443,"Simek, Radim",Simek,Radim,L,1992-09-20,D,D
beta[1341],-0.5370465284150124,-0.5378700850384217,-2.1614059491894464,1.054746151173603,0fb7c364-441d-653d-bab6-b5081b90ce08_PP,PP,0fb7c364-441d-653d-bab6-b5081b90ce08,"Peterson, Jacob",Peterson,Jacob,L,1999-07-19,F,C
beta[1342],-2.2504692351554607,-2.2434481411615144,-3.969461586321411,-0.5553965409056607,5d6f0db2-b383-c7d8-7c92-f7065bebe70a_PK,PK,5d6f0db2-b383-c7d8-7c92-f7065bebe70a,"Marek, Bradley",Marek,Bradley,L,2000-11-13,F,F
beta[1343],1.561670626026134e-4,-0.007647810851554894,-1.8858020453853905,1.8720647592850486,8e5056cf-83a8-a237-0caf-4ed9b12d5aa1_PK,PK,8e5056cf-83a8-a237-0caf-4ed9b12d5aa1,"Kemp, Brett",Kemp,Brett,R,2000-03-23,F,F
beta[1344],-0.08606936706444332,-0.08653165929691642,-1.935131099166596,1.7761261761692302,f01abcfa-44e5-5d4c-df7c-876f3b8011d1_PK,PK,f01abcfa-44e5-5d4c-df7c-876f3b8011d1,"Bordeleau, Thomas",Bordeleau,Thomas,L,2002-01-03,F,F
beta[1345],-0.7713135547212142,-0.7773129628710347,-2.252444405666945,0.7264587150757688,718d4ab2-3efc-3646-2586-f9bf06d844e8_PK,PK,718d4ab2-3efc-3646-2586-f9bf06d844e8,"Hagg, Robert",Hagg,Robert,L,1995-02-08,D,D
beta[1346],0.14271958064762041,0.13722832553179282,-1.3882690207122854,1.683794209450323,de15bfab-6926-999d-bbe8-641620573a47_PK,PK,de15bfab-6926-999d-bbe8-641620573a47,"Mysak, Jan",Mysak,Jan,L,2002-06-24,F,C
beta[1347],1.7012488372981394,1.6987777559148125,0.22223277823212187,3.181581425751201,9cec254b-d246-db81-a2da-1c0fde0bdb87_PP,PP,9cec254b-d246-db81-a2da-1c0fde0bdb87,"King, Ben",King,Ben,R,2002-05-15,F,C
beta[1348],-1.5791460641197528,-1.5732758552223642,-3.0902383281035375,-0.07169374669746503,5cee66d8-083a-7d7b-bf0f-b11fb30cbebb_PP,PP,5cee66d8-083a-7d7b-bf0f-b11fb30cbebb,"Tracey, Brayden",Tracey,Brayden,L,2001-05-28,F,RW
beta[1349],0.03541993626607514,0.05801836852595731,-1.5632036212740255,1.5905588780638467,0b492043-a673-5f26-f48d-67e49a4cafcf_PK,PK,0b492043-a673-5f26-f48d-67e49a4cafcf,"Murphy, Connor",Murphy,Connor,L,1998-09-01,G,G
beta[1350],0.42404503332498256,0.4225733085308674,-1.4367850531727142,2.2710100193928073,0131498e-6f12-f0f1-258e-5342af404745_PK,PK,0131498e-6f12-f0f1-258e-5342af404745,"Morton, Sam",Morton,Sam,L,1999-07-28,F,C
beta[1351],-0.12949681122680465,-0.11903072562284128,-2.0030271871911105,1.7455956275010716,c9675f23-4447-723a-41d7-6a597d159135_PP,PP,c9675f23-4447-723a-41d7-6a597d159135,"Vierling, Evan",Vierling,Evan,L,2002-06-20,F,LW
beta[1352],-0.47228688860462437,-0.4841584652143748,-2.1881520716415603,1.23331156998576,3e10ec46-6aa6-2444-d4b2-c9c1fde3004e_PP,PP,3e10ec46-6aa6-2444-d4b2-c9c1fde3004e,"Hayes, Avery",Hayes,Avery,R,2002-10-10,F,RW
beta[1353],0.057926105978165686,0.0402864918063749,-1.6190644833987242,1.7404324449452644,8d917b0c-c645-4b0b-0007-8d9684345c63_PP,PP,8d917b0c-c645-4b0b-0007-8d9684345c63,"Svejkovsky, Lukas",Svejkovsky,Lukas,R,2001-11-28,F,RW
beta[1354],0.17766955495254644,0.1927497043986,-1.4176442547869177,1.7492394009741834,58ff86bf-e659-f9dc-3f5f-6a51741e47ab_PP,PP,58ff86bf-e659-f9dc-3f5f-6a51741e47ab,"Zohorna, Radim",Zohorna,Radim,L,1996-04-29,F,C
beta[1355],0.5190531327357436,0.5103609824061113,-1.1750278905114206,2.2251952058072595,d5f6e05a-f9e9-1794-4cc2-bfa4c2094f8c_PP,PP,d5f6e05a-f9e9-1794-4cc2-bfa4c2094f8c,"Joshua, Jagger",Joshua,Jagger,L,1999-03-29,F,LW
beta[1356],-0.04862566915835701,-0.04585208792522851,-1.7783852985005029,1.7098897565594495,618e3d3d-1bfe-2f62-3982-e1dae44b9c4b_PP,PP,618e3d3d-1bfe-2f62-3982-e1dae44b9c4b,"Headrick, Owen",Headrick,Owen,R,1997-08-23,D,D
beta[1357],-0.034716411975658265,-0.027789045175941142,-1.917948462556079,1.83516986986539,73698e97-bdfb-0da0-c238-680315e73d71_PP,PP,73698e97-bdfb-0da0-c238-680315e73d71,"Brickey, Scooter",Brickey,Scooter,R,1999-05-27,D,D
beta[1358],1.4581537910401552,1.4518291879473373,-0.07200568995740152,2.992345444606248,5dce00f3-ba59-bbe3-62ad-cbb2a438bbb6_PK,PK,5dce00f3-ba59-bbe3-62ad-cbb2a438bbb6,"Ansons, Raivis",Ansons,Raivis,L,2002-01-29,F,C
beta[1359],-0.6739616482610978,-0.6745035278724605,-2.390662649576999,1.051101406724357,e819a25f-f0e3-332d-746e-9ea41cecac2e_PP,PP,e819a25f-f0e3-332d-746e-9ea41cecac2e,"Jefferies, Alex",Jefferies,Alex,R,2001-11-08,F,F
beta[1360],0.30227593465493363,0.303940799172682,-1.3703613726101596,1.9845259333077525,d5f6e05a-f9e9-1794-4cc2-bfa4c2094f8c_PK,PK,d5f6e05a-f9e9-1794-4cc2-bfa4c2094f8c,"Joshua, Jagger",Joshua,Jagger,L,1999-03-29,F,LW
beta[1361],0.49429079928928704,0.4894711656392046,-1.325469382451797,2.318723355263967,618e3d3d-1bfe-2f62-3982-e1dae44b9c4b_PK,PK,618e3d3d-1bfe-2f62-3982-e1dae44b9c4b,"Headrick, Owen",Headrick,Owen,R,1997-08-23,D,D
beta[1362],0.16888300534058429,0.16244578784350977,-1.6393567048918085,1.9727112159823121,3e10ec46-6aa6-2444-d4b2-c9c1fde3004e_PK,PK,3e10ec46-6aa6-2444-d4b2-c9c1fde3004e,"Hayes, Avery",Hayes,Avery,R,2002-10-10,F,RW
beta[1363],-0.8679641864106779,-0.875523873374642,-2.632299945276292,0.9093507112616359,8ed4aa46-2cf1-b0ff-3fcf-35953357f70f_PP,PP,8ed4aa46-2cf1-b0ff-3fcf-35953357f70f,"Liukas, Eetu",Liukas,Eetu,L,2002-09-25,F,F
beta[1364],0.28123420171999297,0.2652680898115764,-1.5771203485736907,2.1285943696472516,58ff86bf-e659-f9dc-3f5f-6a51741e47ab_PK,PK,58ff86bf-e659-f9dc-3f5f-6a51741e47ab,"Zohorna, Radim",Zohorna,Radim,L,1996-04-29,F,C
beta[1365],1.084773622070134,1.0691798824445398,-0.7160493850234042,2.903196471806059,7e3477b8-f45a-94a8-5f27-568c76857979_PK,PK,7e3477b8-f45a-94a8-5f27-568c76857979,"Twarynski, Carsen",Twarynski,Carsen,L,1997-11-24,F,LW
beta[1366],-0.007133338342604881,-0.00993356815819162,-1.8561820480760856,1.831697582903771,8d917b0c-c645-4b0b-0007-8d9684345c63_PK,PK,8d917b0c-c645-4b0b-0007-8d9684345c63,"Svejkovsky, Lukas",Svejkovsky,Lukas,R,2001-11-28,F,RW
beta[1367],0.7366740387998473,0.7527668588575022,-1.1189101982564997,2.5535834416103596,6216d68a-d22f-ad77-1830-61fb2ceef304_PK,PK,6216d68a-d22f-ad77-1830-61fb2ceef304,"Rueschhoff, Austin",Rueschhoff,Austin,R,1997-09-09,F,RW
beta[1368],0.13355149168848054,0.14995300576664417,-1.6548670279247801,1.932766218080996,7e9f0d8e-e3cb-c9d9-5986-30ccc588774a_PK,PK,7e9f0d8e-e3cb-c9d9-5986-30ccc588774a,"McLaughlin, Blake",McLaughlin,Blake,L,2000-02-14,F,F
beta[1369],0.21794788078831354,0.21726448695930783,-1.7045322313104032,2.114581794870451,1626a981-83e3-5292-c345-a374053dc548_PP,PP,1626a981-83e3-5292-c345-a374053dc548,"Profaca, Luka",Profaca,Luka,R,2002-03-30,D,D
beta[1370],1.303033502007364,1.2896709481373652,-0.48360034831803933,3.100188454576749,1626a981-83e3-5292-c345-a374053dc548_PK,PK,1626a981-83e3-5292-c345-a374053dc548,"Profaca, Luka",Profaca,Luka,R,2002-03-30,D,D
beta[1371],0.20875815294220032,0.21907733096995835,-1.5916721292005713,2.038831535849716,f045664f-80a6-44de-69e1-20d9f0ae7af4_PP,PP,f045664f-80a6-44de-69e1-20d9f0ae7af4,"O'Rourke, Ryan",O'Rourke,Ryan,L,2002-05-16,D,D
beta[1372],0.2711299405103806,0.2768767988403528,-1.5692645569442103,2.135300871694209,4547b0f8-61ed-35aa-c402-92122503bf23_PP,PP,4547b0f8-61ed-35aa-c402-92122503bf23,"O'Leary, Mike",O'Leary,Mike,L,1998-01-01,F,C
beta[1373],-0.9057681951945238,-0.9070633017764174,-2.775761418619898,0.9407007729551331,79bc71d8-67c6-ad0c-a7ff-56571d3a5536_PP,PP,79bc71d8-67c6-ad0c-a7ff-56571d3a5536,"Dornbach, Casey",Dornbach,Casey,R,1997-07-07,F,C
beta[1374],-0.11089261143845976,-0.11772278033215791,-1.6206240774140797,1.4196065966974802,f8f0ab6b-c477-8ca9-012b-e1ad59382d40_PP,PP,f8f0ab6b-c477-8ca9-012b-e1ad59382d40,"Clang, Calle",Clang,Calle,L,2002-05-20,G,G
beta[1375],0.6142964473528484,0.6103285829112297,-0.8633336685476616,2.0683453451768448,f8f0ab6b-c477-8ca9-012b-e1ad59382d40_PK,PK,f8f0ab6b-c477-8ca9-012b-e1ad59382d40,"Clang, Calle",Clang,Calle,L,2002-05-20,G,G
beta[1376],-0.15176689849901612,-0.14989120606741332,-1.989628760163173,1.7102866148552507,07b9d16f-b1ac-d33d-ef04-aef2855f5bf7_PP,PP,07b9d16f-b1ac-d33d-ef04-aef2855f5bf7,"Conley, Kevin",Conley,Kevin,L,1997-02-17,F,F
beta[1377],0.010860957746673205,0.01512259176561502,-1.871247805693614,1.8614525277229141,54c92034-9ece-4a76-ae9d-be434c2eef82_PK,PK,54c92034-9ece-4a76-ae9d-be434c2eef82,"Hain, Gavin",Hain,Gavin,L,2000-04-03,F,C
beta[1378],-0.4809226672488423,-0.46950983368212795,-2.3520576877974566,1.3766687393738608,5cee66d8-083a-7d7b-bf0f-b11fb30cbebb_PK,PK,5cee66d8-083a-7d7b-bf0f-b11fb30cbebb,"Tracey, Brayden",Tracey,Brayden,L,2001-05-28,F,RW
beta[1379],1.9210684132765492,1.9148032368654184,0.3280666706526029,3.4974616004392463,5a40e653-1a15-af35-2d79-a3dbaba4a3d8_PP,PP,5a40e653-1a15-af35-2d79-a3dbaba4a3d8,"Levi, Devon",Levi,Devon,L,2001-12-27,G,G
beta[1380],0.3451898697806192,0.35431136166659616,-1.1885264904618758,1.8524592066753791,cf47f181-03bc-cec7-23d8-23f407701653_PP,PP,cf47f181-03bc-cec7-23d8-23f407701653,"Weissbach, Linus",Weissbach,Linus,L,1998-04-19,F,LW
beta[1381],-0.08871954484250155,-0.09269200214369291,-1.6643508785274699,1.496833185044598,e88acb6b-d5da-6c45-42b6-b77998c3203f_PP,PP,e88acb6b-d5da-6c45-42b6-b77998c3203f,"Rousek, Lukas",Rousek,Lukas,L,1999-04-20,F,RW
beta[1382],-0.7870295428852194,-0.7891227225956468,-2.2857233126953607,0.7078689271115336,cea95974-dc8a-a373-919e-beb7ff91d488_PP,PP,cea95974-dc8a-a373-919e-beb7ff91d488,"Murray, Brett",Murray,Brett,L,1998-07-20,F,LW
beta[1383],-0.7674753883491949,-0.7654989765012028,-2.272942967301422,0.7275051959027788,1cdf0d11-97b1-e60a-c7b7-0498a7844f24_PK,PK,1cdf0d11-97b1-e60a-c7b7-0498a7844f24,"Shepard, Hunter",Shepard,Hunter,L,1995-11-07,G,G
beta[1384],-0.5974843972268987,-0.5921387942015544,-2.055893777108699,0.8450618800371695,e4245dd4-69d2-7fa5-6473-a4f26787eed9_PP,PP,e4245dd4-69d2-7fa5-6473-a4f26787eed9,"Jobst, Mason",Jobst,Mason,L,1994-02-17,F,C
beta[1385],-0.3633862024169502,-0.3707347288210677,-1.9984096484440192,1.2538375859489426,4289fb89-c2f9-7f84-266f-fef249c727fc_PP,PP,4289fb89-c2f9-7f84-266f-fef249c727fc,"Metsa, Zach",Metsa,Zach,R,1998-10-19,D,D
beta[1386],-1.0544790125246257,-1.0577041247592314,-2.6510565865023255,0.5299853858996209,d7316683-35a0-0b3d-fcba-5391daa9bf86_PP,PP,d7316683-35a0-0b3d-fcba-5391daa9bf86,"Prow, Ethan",Prow,Ethan,R,1992-11-17,D,D
beta[1387],-0.27040588680545014,-0.2635320017381621,-1.8946199250303186,1.3477818723335862,7654aef7-b9f3-a41c-bd8c-5746babb1db9_PP,PP,7654aef7-b9f3-a41c-bd8c-5746babb1db9,"Neuchev, Viktor",Neuchev,Viktor,L,2003-10-25,F,RW
beta[1388],0.7294321668521776,0.7347512866945531,-0.7816692128932138,2.2268560719953348,f5fcdc05-b825-c3c6-187d-b79bb81ea956_PP,PP,f5fcdc05-b825-c3c6-187d-b79bb81ea956,"Rosen, Isak",Rosen,Isak,L,2003-03-15,F,RW
beta[1389],-0.036327306003007535,-0.02029690072652993,-1.7345787182028063,1.6751281204530795,9fe3605d-f4f9-9c7f-e12d-760d6cc2d387_PP,PP,9fe3605d-f4f9-9c7f-e12d-760d6cc2d387,"Jost, Tyson",Jost,Tyson,L,1998-03-14,F,C
beta[1390],-0.20252390373064108,-0.20046168009721804,-1.6780327612362178,1.2808323124637837,4d3e2b74-879a-b997-e31f-715ee7403cb7_PP,PP,4d3e2b74-879a-b997-e31f-715ee7403cb7,"Mersch, Michael",Mersch,Michael,L,1992-10-02,F,RW
beta[1391],-0.23202275890338578,-0.23307345081370429,-1.98458428262859,1.5440829963523885,c8d33732-42a1-d13e-323a-6457dc42307a_PP,PP,c8d33732-42a1-d13e-323a-6457dc42307a,"Richards, Justin",Richards,Justin,R,1998-03-17,F,C
beta[1392],-0.1605594839259575,-0.1655973691894935,-1.9799519783672623,1.6461070241894855,936ad397-0a05-0d42-2c84-a8d14ddf2971_PP,PP,936ad397-0a05-0d42-2c84-a8d14ddf2971,"Kozak, Tyson",Kozak,Tyson,L,2002-12-29,F,C
beta[1393],-0.010319611282801027,-0.023320138712759574,-1.906389205309063,1.903445230879738,b26348d5-86ba-a414-caa0-1aea4d766bc3_PP,PP,b26348d5-86ba-a414-caa0-1aea4d766bc3,"Stillman, Riley",Stillman,Riley,L,1998-03-09,D,D
beta[1394],-0.26711314180524465,-0.2693854784041583,-2.070784688067221,1.5680338467798594,eae1ab79-80df-8541-6b6a-a86ae9097d08_PP,PP,eae1ab79-80df-8541-6b6a-a86ae9097d08,"Slaggert, Graham",Slaggert,Graham,L,1999-04-06,F,C
beta[1395],-0.15071277553926116,-0.15304780346451863,-1.9908816869585189,1.7156171231202895,71eb162b-840b-6a04-acbb-8d076fc857d1_PP,PP,71eb162b-840b-6a04-acbb-8d076fc857d1,"Warren, Brendan",Warren,Brendan,L,1997-05-07,F,LW
beta[1396],-0.5438269981719029,-0.5275085017084369,-2.0853235928739484,0.96870682631718,d7316683-35a0-0b3d-fcba-5391daa9bf86_PK,PK,d7316683-35a0-0b3d-fcba-5391daa9bf86,"Prow, Ethan",Prow,Ethan,R,1992-11-17,D,D
beta[1397],-0.6613758558882575,-0.6564380356583461,-2.161813230070454,0.8547227282474231,c8d33732-42a1-d13e-323a-6457dc42307a_PK,PK,c8d33732-42a1-d13e-323a-6457dc42307a,"Richards, Justin",Richards,Justin,R,1998-03-17,F,C
beta[1398],-0.39711831544772463,-0.38001492707939305,-1.9911320913639532,1.1757189986290442,b26348d5-86ba-a414-caa0-1aea4d766bc3_PK,PK,b26348d5-86ba-a414-caa0-1aea4d766bc3,"Stillman, Riley",Stillman,Riley,L,1998-03-09,D,D
beta[1399],-0.18183897687470613,-0.16285758442937656,-1.8068585742646792,1.42437383889599,9fe3605d-f4f9-9c7f-e12d-760d6cc2d387_PK,PK,9fe3605d-f4f9-9c7f-e12d-760d6cc2d387,"Jost, Tyson",Jost,Tyson,L,1998-03-14,F,C
beta[1400],0.650547213332539,0.6458997876646546,-0.8131701671660926,2.1261328546054306,1cdf0d11-97b1-e60a-c7b7-0498a7844f24_PP,PP,1cdf0d11-97b1-e60a-c7b7-0498a7844f24,"Shepard, Hunter",Shepard,Hunter,L,1995-11-07,G,G
beta[1401],-1.1899574330656282,-1.1853809816906447,-2.7596453800702134,0.39007778981668406,5a40e653-1a15-af35-2d79-a3dbaba4a3d8_PK,PK,5a40e653-1a15-af35-2d79-a3dbaba4a3d8,"Levi, Devon",Levi,Devon,L,2001-12-27,G,G
beta[1402],-1.4013827590376742,-1.3981263378277042,-2.897350032393052,0.0557401779318249,e4245dd4-69d2-7fa5-6473-a4f26787eed9_PK,PK,e4245dd4-69d2-7fa5-6473-a4f26787eed9,"Jobst, Mason",Jobst,Mason,L,1994-02-17,F,C
beta[1403],1.1488806689393596,1.1450132112382536,-0.3923299878798268,2.7141528523926803,f5fcdc05-b825-c3c6-187d-b79bb81ea956_PK,PK,f5fcdc05-b825-c3c6-187d-b79bb81ea956,"Rosen, Isak",Rosen,Isak,L,2003-03-15,F,RW
beta[1404],-1.6023733742609436,-1.5898857504329929,-3.1200217900423484,-0.09100531482722735,5bb494aa-a79b-c741-618c-a11e145668e0_PK,PK,5bb494aa-a79b-c741-618c-a11e145668e0,"Cecconi, Joseph",Cecconi,Joseph,R,1997-05-23,D,D
beta[1405],0.42470320674384926,0.414790001147749,-1.2425861364702442,2.084106664113448,eae1ab79-80df-8541-6b6a-a86ae9097d08_PK,PK,eae1ab79-80df-8541-6b6a-a86ae9097d08,"Slaggert, Graham",Slaggert,Graham,L,1999-04-06,F,C
beta[1406],0.07573898958007011,0.07588709330379224,-1.4877599137987794,1.676133108254241,b4c49715-ce5c-cd2a-f4a2-c1bfe64fe7c7_PK,PK,b4c49715-ce5c-cd2a-f4a2-c1bfe64fe7c7,"Novikov, Nikita",Novikov,Nikita,L,2003-07-25,D,D
beta[1407],-0.04279477433788165,-0.056674022373156156,-1.9312598156468699,1.85725432225495,ef6ffa30-eb7b-716c-b66b-d0db438b2268_PP,PP,ef6ffa30-eb7b-716c-b66b-d0db438b2268,"Strome, Matthew",Strome,Matthew,L,1999-01-06,F,RW
beta[1408],-0.506454326451552,-0.5340593652084487,-1.9399183385689498,0.9534316702165633,8b41332b-b440-ce88-6f7c-1d51e70c4c6a_PK,PK,8b41332b-b440-ce88-6f7c-1d51e70c4c6a,"Davies, Jeremy",Davies,Jeremy,L,1996-12-04,D,D
beta[1409],-0.014261469947273212,-0.020297784260875848,-1.8700565520470782,1.845450511885484,48d0d556-7f19-8d92-f6ff-b83120c8c32b_PP,PP,48d0d556-7f19-8d92-f6ff-b83120c8c32b,"Hofer, Ryan",Hofer,Ryan,L,2002-05-10,F,RW
beta[1410],0.1393580846657822,0.13710379060007885,-1.6349632785353847,1.9039673569464866,eb2b5a29-1de3-7a50-19d7-044c4c5234be_PP,PP,eb2b5a29-1de3-7a50-19d7-044c4c5234be,"O'Neil, Kevin",O'Neil,Kevin,R,1998-02-23,F,RW
beta[1411],-0.29422276545131254,-0.292062003852235,-2.0000467542929505,1.3981435228713108,e88acb6b-d5da-6c45-42b6-b77998c3203f_PK,PK,e88acb6b-d5da-6c45-42b6-b77998c3203f,"Rousek, Lukas",Rousek,Lukas,L,1999-04-20,F,RW
beta[1412],-0.025629179926922232,-0.015959105847243287,-1.8769956707093498,1.842249727175866,ca8cc0d1-c1a3-322e-5d98-ffa66cded990_PP,PP,ca8cc0d1-c1a3-322e-5d98-ffa66cded990,"McIlrath, Dylan",McIlrath,Dylan,R,1992-04-20,D,D
beta[1413],0.5830420156766416,0.5819104957446638,-1.1581132448278564,2.353695617698016,5a5d0830-e103-4d21-f233-e649aa2cb119_PK,PK,5a5d0830-e103-4d21-f233-e649aa2cb119,"Kesselring, Mike",Kesselring,Mike,R,2000-01-13,D,D
beta[1414],-0.32882350010712874,-0.3307092819571489,-2.1486154614152566,1.4818163126442685,5a5d0830-e103-4d21-f233-e649aa2cb119_PP,PP,5a5d0830-e103-4d21-f233-e649aa2cb119,"Kesselring, Mike",Kesselring,Mike,R,2000-01-13,D,D
beta[1415],-0.6583984635336468,-0.6658007812704019,-2.476571001067108,1.1747708919578943,18c5295c-17f0-185e-9344-be3f0f3b9f01_PK,PK,18c5295c-17f0-185e-9344-be3f0f3b9f01,"Berard, Ben",Berard,Ben,L,1999-02-13,F,LW
beta[1416],0.033955922139924086,0.04408578566399322,-1.8002573031118052,1.866188007597176,18c5295c-17f0-185e-9344-be3f0f3b9f01_PP,PP,18c5295c-17f0-185e-9344-be3f0f3b9f01,"Berard, Ben",Berard,Ben,L,1999-02-13,F,LW
beta[1417],-0.2972540807541378,-0.2859232242660914,-2.15901063635015,1.5322767777794162,65195a5e-8639-a163-d566-03adc8582060_PK,PK,65195a5e-8639-a163-d566-03adc8582060,"Tuomisto, Antti",Tuomisto,Antti,R,2001-01-20,D,D
beta[1418],0.1444250330602605,0.14324229971180663,-1.5739607145764145,1.8885685853112986,8bd8e696-4514-a5d5-792b-80b002761f46_PK,PK,8bd8e696-4514-a5d5-792b-80b002761f46,"Hirose, Taro",Hirose,Taro,L,1996-06-30,F,LW
beta[1419],0.26089777842645673,0.24903556317756376,-1.543508891738458,2.0834924346317902,02e6ed78-8900-0397-231b-ec7ce7f69e37_PP,PP,02e6ed78-8900-0397-231b-ec7ce7f69e37,"Raanta, Antti",Raanta,Antti,L,1989-05-12,G,G
beta[1420],-0.008400035990886432,-0.017121800659729135,-1.9069652368200225,1.9102398969055596,780faed0-029f-8cfb-8608-c663d88e340e_PP,PP,780faed0-029f-8cfb-8608-c663d88e340e,"Keating, Austen",Keating,Austen,L,1999-03-07,F,F
beta[1421],-0.008549413552990536,-0.017450197523277124,-1.7490026265390206,1.740148548042512,02e6ed78-8900-0397-231b-ec7ce7f69e37_PK,PK,02e6ed78-8900-0397-231b-ec7ce7f69e37,"Raanta, Antti",Raanta,Antti,L,1989-05-12,G,G
beta[1422],0.419456821529094,0.42709404753138897,-1.1910776165779042,2.0601045362071746,663df049-a045-0561-16e3-1db633a0723e_PP,PP,663df049-a045-0561-16e3-1db633a0723e,"Aston-Reese, Zachary",Aston-Reese,Zachary,L,1994-08-10,F,C
beta[1423],-0.13153008467151356,-0.12700975818971366,-1.97445020320783,1.6794483333172787,daa52256-1dc6-fde2-afc0-7599fd3359eb_PK,PK,daa52256-1dc6-fde2-afc0-7599fd3359eb,"Hanas, Cross",Hanas,Cross,L,2002-01-05,F,F
beta[1424],-0.05948406223153423,-0.05433432076666743,-1.9042260558077704,1.772862500493925,d89d0b83-74d0-635a-3d52-c1d5760f33f2_PP,PP,d89d0b83-74d0-635a-3d52-c1d5760f33f2,"Sawchuk, Riley",Sawchuk,Riley,R,1999-03-18,F,F
beta[1425],-1.2371973408312171,-1.2220890726138802,-2.925780944844643,0.45477159218003343,015f554a-21c0-99bc-0a31-a176810b40c6_PP,PP,015f554a-21c0-99bc-0a31-a176810b40c6,"Shine, Dominik",Shine,Dominik,R,1993-04-18,F,RW
beta[1426],-0.09252912204904463,-0.09380246034355263,-1.7787685013853212,1.600794757734119,6eb43e9b-bd2f-9c8c-d063-d60cbb31c2a4_PP,PP,6eb43e9b-bd2f-9c8c-d063-d60cbb31c2a4,"Gurianov, Denis",Gurianov,Denis,L,1997-06-07,F,F
beta[1427],-0.9170980301586472,-0.8984665789982145,-2.5324175312492008,0.6772907254190593,6d2cb984-e1e6-a715-26d2-93a528bb379b_PK,PK,6d2cb984-e1e6-a715-26d2-93a528bb379b,"Bjork, Anders",Bjork,Anders,L,1996-08-05,F,LW
beta[1428],-0.7389295948519377,-0.7252619136218359,-2.507463449467929,0.9957203027303542,45ee61a0-3386-8b93-6df5-89b02e23b13b_PK,PK,45ee61a0-3386-8b93-6df5-89b02e23b13b,"Nijhoff, Logan",Nijhoff,Logan,L,2001-06-23,F,LW
beta[1429],-0.46455918252169326,-0.46641812603127764,-2.3054660805690754,1.3603760933609192,0ca4f9ef-7e7a-d691-6e1c-16d394e84bfe_PK,PK,0ca4f9ef-7e7a-d691-6e1c-16d394e84bfe,"Baddock, Brandon",Baddock,Brandon,L,1995-03-29,F,LW
beta[1430],-0.16275490070511647,-0.16838649817955856,-1.7360539960190462,1.410753568133211,6d2cb984-e1e6-a715-26d2-93a528bb379b_PP,PP,6d2cb984-e1e6-a715-26d2-93a528bb379b,"Bjork, Anders",Bjork,Anders,L,1996-08-05,F,LW
beta[1431],0.3173324838337098,0.3123717073690043,-1.4513934647451479,2.074504145627768,dd91f3fc-eed6-9558-5fcc-f84206b9651f_PP,PP,dd91f3fc-eed6-9558-5fcc-f84206b9651f,"Marcel, Marcel",Marcel,Marcel,L,2003-10-31,F,F
beta[1432],-0.02666631731399102,-0.022453932531384058,-1.852915052787626,1.7716935810501,14cbd768-52a0-a790-01c1-f5b32c569bca_PP,PP,14cbd768-52a0-a790-01c1-f5b32c569bca,"Maniscalco, Josh",Maniscalco,Josh,R,1999-02-17,D,D
beta[1433],0.12443757635497783,0.1114573495973652,-1.7308180984471244,2.0041733757251747,8c8bb5e3-c1bf-5fe7-5c06-9c2edca91261_PP,PP,8c8bb5e3-c1bf-5fe7-5c06-9c2edca91261,"Onyebuchi, Montana",Onyebuchi,Montana,R,2000-03-08,D,D
beta[1434],-0.0010632797648074577,-0.004033435715471167,-1.8391052092451676,1.829587604439901,2681206b-2285-7d67-cd87-b48f1c66bcdd_PP,PP,2681206b-2285-7d67-cd87-b48f1c66bcdd,"Jordan, Zach",Jordan,Zach,R,1996-11-12,F,RW
beta[1435],-0.32931756748751706,-0.3302631589029611,-2.175061646639262,1.5191906324667555,8f7dc0f4-ca8a-10e4-040e-574cba9e71b1_PK,PK,8f7dc0f4-ca8a-10e4-040e-574cba9e71b1,"Drew, Hunter",Drew,Hunter,R,1998-10-21,F,RW
beta[1436],-0.05751739815692376,-0.05588753679631325,-1.9499386388056088,1.841482625232322,8f7dc0f4-ca8a-10e4-040e-574cba9e71b1_PP,PP,8f7dc0f4-ca8a-10e4-040e-574cba9e71b1,"Drew, Hunter",Drew,Hunter,R,1998-10-21,F,RW
beta[1437],-0.5229182350953793,-0.5124255783342246,-2.0217055935266712,0.9443164463844063,aa5e215f-a0ad-92b0-83d1-274af27d5132_PK,PK,aa5e215f-a0ad-92b0-83d1-274af27d5132,"Miner, Trent",Miner,Trent,L,2001-02-05,G,G
beta[1438],-0.8153157572817202,-0.7954804693903157,-2.5105492311635547,0.838046431149789,c9f1b830-ca38-5bbd-4af7-d2fe66f07865_PK,PK,c9f1b830-ca38-5bbd-4af7-d2fe66f07865,"Wagner, Chris",Wagner,Chris,R,1991-05-27,F,C
beta[1439],-0.016788214666970797,-0.01938499209119208,-1.9483242302559454,1.917819932253441,428c5d34-f5d8-7b61-923b-e61d6221eec1_PP,PP,428c5d34-f5d8-7b61-923b-e61d6221eec1,"Matier, Jack",Matier,Jack,R,2003-04-08,D,D
